Дата,Цена,Откр.,Макс.,Мин.,Изм. 
27.09.2009,10.577,10.577,10.577,10.577,-2.98
20.09.2009,10.902,10.902,10.902,10.902,1.84
13.09.2009,10.705,10.705,10.705,10.705,-1.70
06.09.2009,10.890,10.890,10.890,10.890,-6.53
30.08.2009,11.651,11.651,11.651,11.651,-0.12
23.08.2009,11.665,11.665,11.665,11.665,-6.68
16.08.2009,12.500,12.500,12.500,12.500,5.81
09.08.2009,11.814,11.814,11.814,11.814,-0.12
02.08.2009,11.828,11.828,11.828,11.828,-4.76
26.07.2009,12.419,12.419,12.419,12.419,5.25
19.07.2009,11.800,11.800,11.800,11.800,-8.56
12.07.2009,12.904,12.904,12.904,12.904,3.23
05.07.2009,12.500,12.500,12.500,12.500,2.64
28.06.2009,12.179,12.179,12.179,12.179,-2.57
21.06.2009,12.500,12.500,12.500,12.500,0.89
14.06.2009,12.390,12.390,12.390,12.390,-0.43
07.06.2009,12.443,12.443,12.443,12.443,-0.08
31.05.2009,12.453,12.453,12.453,12.453,-0.99
24.05.2009,12.577,12.577,12.577,12.577,5.03
17.05.2009,11.975,11.975,11.975,11.975,-3.42
10.05.2009,12.399,12.399,12.399,12.399,0.27
03.05.2009,12.366,12.366,12.366,12.366,-2.01
26.04.2009,12.620,12.620,12.620,12.620,-6.71
19.04.2009,13.527,13.527,13.527,13.527,-5.25
12.04.2009,14.276,14.276,14.276,14.276,26.72
05.04.2009,11.266,11.266,11.266,11.266,-10.94
29.03.2009,12.650,12.650,12.650,12.650,-6.51
22.03.2009,13.531,13.531,13.531,13.531,2.04
15.03.2009,13.260,13.260,13.260,13.260,-16.39
08.03.2009,15.859,15.859,15.859,15.859,16.63
01.03.2009,13.598,13.598,13.598,13.598,-10.92
22.02.2009,15.265,15.265,15.265,15.265,-1.80
15.02.2009,15.545,15.545,15.545,15.545,0.53
08.02.2009,15.463,15.463,15.463,15.463,5.56
01.02.2009,14.648,14.648,14.648,14.648,8.87
25.01.2009,13.455,13.455,13.455,13.455,2.03
18.01.2009,13.187,13.187,13.187,13.187,-3.41
11.01.2009,13.652,13.652,13.652,13.652,19.88
28.12.2008,11.388,11.388,11.388,11.388,-5.04
21.12.2008,11.992,11.992,11.992,11.992,-12.91
14.12.2008,13.769,13.769,13.769,13.769,23.22
07.12.2008,11.174,11.174,11.174,11.174,21.51
30.11.2008,9.196,9.196,9.196,9.196,-13.79
23.11.2008,10.667,10.667,10.667,10.667,2.89
16.11.2008,10.367,10.367,10.367,10.367,13.95
09.11.2008,9.098,9.098,9.098,9.098,3.67
02.11.2008,8.776,8.776,8.776,8.776,0.24
26.10.2008,8.755,8.755,8.755,8.755,3.11
19.10.2008,8.491,8.491,8.491,8.491,6.22
12.10.2008,7.994,7.994,7.994,7.994,0.19
05.10.2008,7.979,7.979,7.979,7.979,-2.70
28.09.2008,8.200,8.200,8.200,8.200,9.49
21.09.2008,7.489,7.489,7.489,7.489,-8.31
14.09.2008,8.168,8.168,8.168,8.168,0.18
07.09.2008,8.153,8.153,8.153,8.153,7.70
31.08.2008,7.570,7.570,7.570,7.570,4.79
24.08.2008,7.224,7.224,7.224,7.224,8.06
17.08.2008,6.685,6.685,6.685,6.685,1.77
10.08.2008,6.569,6.569,6.569,6.569,0.03
03.08.2008,6.567,6.567,6.567,6.567,3.69
27.07.2008,6.333,6.333,6.333,6.333,-0.72
20.07.2008,6.379,6.379,6.379,6.379,0.74
13.07.2008,6.332,6.332,6.332,6.332,1.09
06.07.2008,6.264,6.264,6.264,6.264,-2.43
29.06.2008,6.420,6.420,6.420,6.420,2.51
22.06.2008,6.263,6.263,6.263,6.263,1.07
15.06.2008,6.197,6.197,6.197,6.197,-1.73
08.06.2008,6.306,6.306,6.306,6.306,1.04
01.06.2008,6.241,6.241,6.241,6.241,0.60
25.05.2008,6.204,6.204,6.204,6.204,-1.19
18.05.2008,6.279,6.279,6.279,6.279,-1.75
11.05.2008,6.391,6.391,6.391,6.391,0.36
04.05.2008,6.368,6.368,6.368,6.368,1.68
27.04.2008,6.263,6.263,6.263,6.263,-0.67
20.04.2008,6.305,6.305,6.305,6.305,-0.65
13.04.2008,6.346,6.346,6.346,6.346,0.54
06.04.2008,6.312,6.312,6.312,6.312,-0.57
30.03.2008,6.348,6.348,6.348,6.348,3.67
23.03.2008,6.123,6.123,6.123,6.123,-3.64
16.03.2008,6.354,6.354,6.354,6.354,-1.38
09.03.2008,6.443,6.443,6.443,6.443,1.29
02.03.2008,6.361,6.361,6.361,6.361,6.62
24.02.2008,5.966,5.966,5.966,5.966,-7.63
17.02.2008,6.459,6.459,6.459,6.459,2.82
10.02.2008,6.282,6.282,6.282,6.282,1.67
03.02.2008,6.179,6.179,6.179,6.179,3.64
27.01.2008,5.962,5.962,5.962,5.962,0.02
20.01.2008,5.961,5.961,5.961,5.961,-0.48
13.01.2008,5.990,5.990,5.990,5.990,-0.43
06.01.2008,6.016,6.016,6.016,6.016,-1.28
23.12.2007,6.094,6.094,6.094,6.094,-1.90
16.12.2007,6.212,6.212,6.212,6.212,0.03
09.12.2007,6.210,6.210,6.210,6.210,-0.19
02.12.2007,6.222,6.222,6.222,6.222,0.26
25.11.2007,6.206,6.206,6.206,6.206,0.03
18.11.2007,6.204,6.204,6.204,6.204,0.93
11.11.2007,6.147,6.147,6.147,6.147,-0.13
04.11.2007,6.155,6.155,6.155,6.155,0.03
28.10.2007,6.153,6.153,6.153,6.153,-0.77
21.10.2007,6.201,6.201,6.201,6.201,-0.10
14.10.2007,6.207,6.207,6.207,6.207,0.60
07.10.2007,6.170,6.170,6.170,6.170,-2.67
30.09.2007,6.339,6.339,6.339,6.339,-0.31
23.09.2007,6.359,6.359,6.359,6.359,-4.22
16.09.2007,6.639,6.639,6.639,6.639,2.66
09.09.2007,6.467,6.467,6.467,6.467,-0.28
02.09.2007,6.485,6.485,6.485,6.485,6.68
26.08.2007,6.079,6.079,6.079,6.079,-0.96
19.08.2007,6.138,6.138,6.138,6.138,1.05
12.08.2007,6.074,6.074,6.074,6.074,2.32
05.08.2007,5.936,5.936,5.936,5.936,0.71
29.07.2007,5.894,5.894,5.894,5.894,-1.50
22.07.2007,5.984,5.984,5.984,5.984,1.32
15.07.2007,5.906,5.906,5.906,5.906,0.48
08.07.2007,5.878,5.878,5.878,5.878,-0.27
01.07.2007,5.894,5.894,5.894,5.894,-1.21
24.06.2007,5.966,5.966,5.966,5.966,-0.83
17.06.2007,6.016,6.016,6.016,6.016,-0.41
10.06.2007,6.041,6.041,6.041,6.041,-0.95
03.06.2007,6.099,6.099,6.099,6.099,1.38
27.05.2007,6.016,6.016,6.016,6.016,-0.45
20.05.2007,6.043,6.043,6.043,6.043,-0.25
13.05.2007,6.058,6.058,6.058,6.058,-1.00
06.05.2007,6.119,6.119,6.119,6.119,0.15
29.04.2007,6.110,6.110,6.110,6.110,-0.11
22.04.2007,6.117,6.117,6.117,6.117,0.33
15.04.2007,6.097,6.097,6.097,6.097,-0.81
08.04.2007,6.147,6.147,6.147,6.147,-0.21
01.04.2007,6.160,6.160,6.160,6.160,-0.10
25.03.2007,6.166,6.166,6.166,6.166,-0.16
18.03.2007,6.176,6.176,6.176,6.176,-0.35
11.03.2007,6.198,6.198,6.198,6.198,-0.26
04.03.2007,6.214,6.214,6.214,6.214,0.62
25.02.2007,6.176,6.176,6.176,6.176,-0.56
18.02.2007,6.211,6.211,6.211,6.211,2.85
11.02.2007,6.039,6.039,6.039,6.039,-0.07
04.02.2007,6.043,6.043,6.043,6.043,-0.90
28.01.2007,6.098,6.098,6.098,6.098,-1.66
21.01.2007,6.201,6.201,6.201,6.201,1.26
14.01.2007,6.124,6.124,6.124,6.124,0.82
07.01.2007,6.074,6.074,6.074,6.074,0.45
24.12.2006,6.047,6.047,6.047,6.047,-1.85
17.12.2006,6.161,6.161,6.161,6.161,0.18
10.12.2006,6.150,6.150,6.150,6.150,0.18
03.12.2006,6.139,6.139,6.139,6.139,-0.16
26.11.2006,6.149,6.149,6.149,6.149,-0.90
19.11.2006,6.205,6.205,6.205,6.205,0.08
12.11.2006,6.200,6.200,6.200,6.200,-0.03
05.11.2006,6.202,6.202,6.202,6.202,1.52
29.10.2006,6.109,6.109,6.109,6.109,-0.72
22.10.2006,6.153,6.153,6.153,6.153,3.59
15.10.2006,5.940,5.940,5.940,5.940,-1.26
08.10.2006,6.016,6.016,6.016,6.016,0.65
01.10.2006,5.977,5.977,5.977,5.977,-0.68
24.09.2006,6.018,6.018,6.018,6.018,-3.43
17.09.2006,6.232,6.232,6.232,6.232,3.20
10.09.2006,6.039,6.039,6.039,6.039,-0.56
03.09.2006,6.073,6.073,6.073,6.073,-1.09
27.08.2006,6.140,6.140,6.140,6.140,-1.02
20.08.2006,6.203,6.203,6.203,6.203,-0.99
13.08.2006,6.265,6.265,6.265,6.265,0.03
06.08.2006,6.263,6.263,6.263,6.263,-0.45
30.07.2006,6.291,6.291,6.291,6.291,-0.16
23.07.2006,6.301,6.301,6.301,6.301,-0.28
16.07.2006,6.319,6.319,6.319,6.319,-1.13
09.07.2006,6.391,6.391,6.391,6.391,-0.71
02.07.2006,6.437,6.437,6.437,6.437,-1.15
25.06.2006,6.512,6.512,6.512,6.512,0.70
18.06.2006,6.467,6.467,6.467,6.467,-0.95
11.06.2006,6.529,6.529,6.529,6.529,1.30
04.06.2006,6.445,6.445,6.445,6.445,0.05
28.05.2006,6.442,6.442,6.442,6.442,-0.06
21.05.2006,6.446,6.446,6.446,6.446,0.16
14.05.2006,6.436,6.436,6.436,6.436,-1.17
07.05.2006,6.512,6.512,6.512,6.512,-1.90
30.04.2006,6.638,6.638,6.638,6.638,-0.05
23.04.2006,6.641,6.641,6.641,6.641,2.15
16.04.2006,6.501,6.501,6.501,6.501,0.08
09.04.2006,6.496,6.496,6.496,6.496,2.43
02.04.2006,6.342,6.342,6.342,6.342,-1.41
26.03.2006,6.433,6.433,6.433,6.433,-0.85
19.03.2006,6.488,6.488,6.488,6.488,2.48
12.03.2006,6.331,6.331,6.331,6.331,-0.41
05.03.2006,6.357,6.357,6.357,6.357,-1.99
26.02.2006,6.486,6.486,6.486,6.486,2.69
19.02.2006,6.316,6.316,6.316,6.316,0.13
12.02.2006,6.308,6.308,6.308,6.308,2.62
05.02.2006,6.147,6.147,6.147,6.147,0.36
29.01.2006,6.125,6.125,6.125,6.125,-1.23
22.01.2006,6.201,6.201,6.201,6.201,3.25
15.01.2006,6.006,6.006,6.006,6.006,-0.05
08.01.2006,6.009,6.009,6.009,6.009,-5.13
25.12.2005,6.334,6.334,6.334,6.334,2.79
18.12.2005,6.162,6.162,6.162,6.162,-0.80
11.12.2005,6.212,6.212,6.212,6.212,-1.74
04.12.2005,6.322,6.322,6.322,6.322,-0.53
27.11.2005,6.356,6.356,6.356,6.356,2.22
20.11.2005,6.218,6.218,6.218,6.218,-1.02
13.11.2005,6.282,6.282,6.282,6.282,-0.08
06.11.2005,6.287,6.287,6.287,6.287,0.29
30.10.2005,6.269,6.269,6.269,6.269,-1.79
23.10.2005,6.383,6.383,6.383,6.383,1.06
16.10.2005,6.316,6.316,6.316,6.316,-0.71
09.10.2005,6.361,6.361,6.361,6.361,5.49
02.10.2005,6.030,6.030,6.030,6.030,0.32
25.09.2005,6.011,6.011,6.011,6.011,-1.75
18.09.2005,6.118,6.118,6.118,6.118,-1.16
11.09.2005,6.190,6.190,6.190,6.190,-0.58
04.09.2005,6.226,6.226,6.226,6.226,-2.44
28.08.2005,6.382,6.382,6.382,6.382,-1.31
21.08.2005,6.467,6.467,6.467,6.467,-0.08
14.08.2005,6.472,6.472,6.472,6.472,-2.25
07.08.2005,6.621,6.621,6.621,6.621,-2.79
31.07.2005,6.811,6.811,6.811,6.811,-1.86
24.07.2005,6.940,6.940,6.940,6.940,0.36
17.07.2005,6.915,6.915,6.915,6.915,-1.38
10.07.2005,7.012,7.012,7.012,7.012,-0.54
03.07.2005,7.050,7.050,7.050,7.050,-0.25
26.06.2005,7.068,7.068,7.068,7.068,-0.23
19.06.2005,7.084,7.084,7.084,7.084,-0.53
12.06.2005,7.122,7.122,7.122,7.122,0.35
05.06.2005,7.097,7.097,7.097,7.097,-1.64
29.05.2005,7.215,7.215,7.215,7.215,-0.11
22.05.2005,7.223,7.223,7.223,7.223,0.28
15.05.2005,7.203,7.203,7.203,7.203,-0.57
08.05.2005,7.244,7.244,7.244,7.244,1.53
01.05.2005,7.135,7.135,7.135,7.135,-1.90
24.04.2005,7.273,7.273,7.273,7.273,0.11
17.04.2005,7.265,7.265,7.265,7.265,-0.41
10.04.2005,7.295,7.295,7.295,7.295,-0.57
03.04.2005,7.337,7.337,7.337,7.337,-0.19
27.03.2005,7.351,7.351,7.351,7.351,0.44
20.03.2005,7.319,7.319,7.319,7.319,0.23
13.03.2005,7.302,7.302,7.302,7.302,2.47
06.03.2005,7.126,7.126,7.126,7.126,-0.74
27.02.2005,7.179,7.179,7.179,7.179,2.47
20.02.2005,7.006,7.006,7.006,7.006,5.20
13.02.2005,6.660,6.660,6.660,6.660,0.56
06.02.2005,6.623,6.623,6.623,6.623,-0.05
30.01.2005,6.626,6.626,6.626,6.626,1.89
23.01.2005,6.503,6.503,6.503,6.503,-3.04
16.01.2005,6.707,6.707,6.707,6.707,4.70
09.01.2005,6.406,6.406,6.406,6.406,-40.19
14.09.2003,10.710,10.710,10.710,10.710,1.52
07.09.2003,10.550,10.550,10.550,10.550,10.59
23.03.2003,9.540,9.540,9.540,9.540,-9.06
16.03.2003,10.490,10.490,10.490,10.490,4.69
09.03.2003,10.020,10.020,10.020,10.020,-4.48
02.03.2003,10.490,10.490,10.490,10.490,-1.22
23.02.2003,10.620,10.620,10.620,10.620,-1.76
16.02.2003,10.810,10.810,10.810,10.810,-6.81
09.02.2003,11.600,11.600,11.600,11.600,-10.63
02.02.2003,12.980,12.980,12.980,12.980,-2.70
26.01.2003,13.340,13.340,13.340,13.340,-2.13
19.01.2003,13.630,13.630,13.630,13.630,-0.15
12.01.2003,13.650,13.650,13.650,13.650,-1.52
05.01.2003,13.860,13.860,13.860,13.860,-2.67
29.12.2002,14.240,14.240,14.240,14.240,-0.21
22.12.2002,14.270,14.270,14.270,14.270,-0.63
15.12.2002,14.360,14.360,14.360,14.360,-0.28
08.12.2002,14.400,14.400,14.400,14.400,0.98
01.12.2002,14.260,14.260,14.260,14.260,-0.77
24.11.2002,14.370,14.370,14.370,14.370,-0.42
17.11.2002,14.430,14.430,14.430,14.430,-2.04
10.11.2002,14.730,14.730,14.730,14.730,-2.06
03.11.2002,15.040,15.040,15.040,15.040,-0.66
27.10.2002,15.140,15.140,15.140,15.140,-4.48
20.10.2002,15.850,15.850,15.850,15.850,-0.38
13.10.2002,15.910,15.910,15.910,15.910,1.14
06.10.2002,15.730,15.730,15.730,15.730,-0.19
29.09.2002,15.760,15.760,15.760,15.760,-1.62
22.09.2002,16.020,16.020,16.020,16.020,-0.31
15.09.2002,16.070,16.070,16.070,16.070,-5.97
08.09.2002,17.090,17.090,17.090,17.090,0.59
01.09.2002,16.990,16.990,16.990,16.990,-1.11
25.08.2002,17.180,17.180,17.180,17.180,-0.17
18.08.2002,17.210,17.210,17.210,17.210,0.17
11.08.2002,17.180,17.180,17.180,17.180,0.23
04.08.2002,17.140,17.140,17.140,17.140,-0.23
28.07.2002,17.180,17.180,17.180,17.180,-0.17
21.07.2002,17.210,17.210,17.210,17.210,-0.46
14.07.2002,17.290,17.290,17.290,17.290,0.46
07.07.2002,17.210,17.210,17.210,17.210,-3.37
30.06.2002,17.810,17.810,17.810,17.810,-0.39
23.06.2002,17.880,17.880,17.880,17.880,1.07
16.06.2002,17.690,17.690,17.690,17.690,5.17
09.06.2002,16.820,16.820,16.820,16.820,-28.21
